index,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 1-Listeners,Prim: Jan. 12-Listeners,collab,peak daily rank,peak daily play count,listener difference,listener diff. %,career status,Prim: Jan. 1-Followers,Prim: Jan 12-Followers,current engagement,early engagement,follower difference,follower diff. %,engagement diff,engagement diff %
225,2021-01-08T00:00:00.000Z,26,Wonderin’ Bout The Wind,32512434,['Morgan Wallen'],[212715],647450,5,,Morgan Wallen,,212715,,9672494,10403805,False,26,647450,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
226,2021-01-08T00:00:00.000Z,27,Only Thing That’s Gone (feat. Chris Stapleton),32511116,"['Morgan Wallen', 'Chris Stapleton']","[212715, 4408]",640611,5,,Morgan Wallen,Chris Stapleton,212715,4408.0,9672494,10403805,True,27,640611,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
227,2021-01-08T00:00:00.000Z,28,Your Bartender,32512477,['Morgan Wallen'],[212715],639315,5,,Morgan Wallen,,212715,,9672494,10403805,False,28,639315,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
228,2021-01-08T00:00:00.000Z,29,Blinding Lights,27552418,['The Weeknd'],[3852],631037,296,-3.85714285714286,The Weeknd,,3852,,65395895,65846267,False,9,667366,450372,0.6886854289554413,superstar,27448629,27109569,0.41171003665249545,0.419730152787113,-339060,-1.2352529519780386,-0.008020116134617561,-1.9107791235301985
229,2021-01-08T00:00:00.000Z,30,willow,32233701,['Taylor Swift'],[2762],626529,33,-0.857142857142857,Taylor Swift,,2762,,51023330,51468521,False,13,626529,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
230,2021-01-08T00:00:00.000Z,31,Levitating (feat. DaBaby),31526926,"['Dua Lipa', 'DaBaby']","[5381, 398544]",621607,66,-3.28571428571429,Dua Lipa,DaBaby,5381,398544.0,60573240,62553881,True,10,630998,1980641,3.2698283928678737,superstar,21976970,21737548,0.3475011886152995,0.36281648463909144,-239422,-1.0894222451957662,-0.015315296023791947,-4.2212238617070295
231,2021-01-08T00:00:00.000Z,32,For The Night (feat. Lil Baby & DaBaby),29991795,"['Pop Smoke', 'Lil Baby', 'DaBaby']","[1401297, 731530, 398544]",618719,192,-2.57142857142857,Pop Smoke,Lil Baby,1401297,731530.0,38742767,39465155,True,11,639067,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
232,2021-01-08T00:00:00.000Z,33,Livin’ The Dream,32021709,['Morgan Wallen'],[212715],599507,5,,Morgan Wallen,,212715,,9672494,10403805,False,29,599507,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
233,2021-01-08T00:00:00.000Z,34,Therefore I Am,31948804,['Billie Eilish'],[5596],593594,62,-1.57142857142857,Billie Eilish,,5596,,51137845,50950970,False,14,593594,-186875,-0.36543385823160907,superstar,37605159,37103110,0.7282120438531396,0.7353684731924077,-502049,-1.3350535228424376,-0.007156429339268078,-0.9731759791387755
234,2021-01-08T00:00:00.000Z,35,WAP (feat. Megan Thee Stallion),30793258,"['Cardi B', 'Megan Thee Stallion']","[200408, 788785]",575617,157,-4.14285714285714,Cardi B,Megan Thee Stallion,200408,788785.0,37444210,38046155,True,16,608157,601945,1.6075783145111087,comfortable,13893804,13742557,0.36120751229657766,0.3710534686137056,-151247,-1.0885931599438137,-0.009845956317127924,-2.6535141563056786
235,2021-01-08T00:00:00.000Z,36,What You Know Bout Love,29992521,['Pop Smoke'],[1401297],570975,143,-2.71428571428571,Pop Smoke,,1401297,,38742767,39465155,False,15,584940,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
236,2021-01-08T00:00:00.000Z,37,Body,32021398,['Megan Thee Stallion'],[788785],566915,54,-3.57142857142857,Megan Thee Stallion,,788785,,32152983,32370893,False,17,581559,217910,0.6777287196027815,comfortable,3014129,2859279,0.08832870319641785,0.09374337056067239,-154850,-5.137470891259134,-0.005414667364254541,-5.776053636507631
237,2021-01-08T00:00:00.000Z,38,Laugh Now Cry Later (feat. Lil Durk),30989935,"['Drake', 'Lil Durk']","[3380, 4449]",558697,150,-3.57142857142857,Drake,Lil Durk,3380,4449.0,50788165,51234476,True,18,573703,446311,0.8787696897495706,superstar,51838943,51665913,1.0084208336589604,1.0206894263653747,-173030,-0.33378381191144274,-0.012268592706414339,-1.2019907710910849
238,2021-01-08T00:00:00.000Z,39,HOLIDAY,31951346,['Lil Nas X'],[1366172],552818,61,-3.0,Lil Nas X,,1366172,,25544516,26616443,False,19,552818,1071927,4.19630968932823,comfortable,3906650,3865237,0.14521989283090908,0.15293497829436267,-41413,-1.0600642494208592,-0.0077150854634535915,-5.044683400421274
239,2021-01-08T00:00:00.000Z,40,Sweater Weather,15790443,['The Neighbourhood'],[4298],525875,140,-0.857142857142857,The Neighbourhood,,4298,,15633712,16710777,False,20,534822,1077065,6.889374705124412,comfortable,5171443,5080547,0.30402817295688883,0.3307879152436734,-90896,-1.7576525546158006,-0.02675974228678457,-8.089697674436543
240,2021-01-08T00:00:00.000Z,41,Beer Don’t,32512468,['Morgan Wallen'],[212715],506653,5,,Morgan Wallen,,212715,,9672494,10403805,False,41,506653,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
241,2021-01-08T00:00:00.000Z,42,Wishing Well,30069447,['Juice WRLD'],[921966],505822,157,-2.42857142857143,Juice WRLD,,921966,,38522755,37776642,False,22,526977,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
242,2021-01-08T00:00:00.000Z,43,Way Out (feat. Big Sean),32207021,"['Jack Harlow', 'Big Sean']","[152627, 2926]",496302,32,-1.85714285714286,Jack Harlow,Big Sean,152627,2926.0,19852628,20759441,True,24,496302,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
243,2021-01-08T00:00:00.000Z,44,This Bar,28041228,['Morgan Wallen'],[212715],495411,5,,Morgan Wallen,,212715,,9672494,10403805,False,44,495411,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
244,2021-01-08T00:00:00.000Z,45,"Rednecks, Red Letters, Red Dirt",32511604,['Morgan Wallen'],[212715],487349,1,,Morgan Wallen,,212715,,9672494,10403805,False,45,487349,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
245,2021-01-08T00:00:00.000Z,46,ROCKSTAR (feat. Roddy Ricch),29099003,"['DaBaby', 'Roddy Ricch']","[398544, 839964]",486695,269,-3.71428571428571,DaBaby,Roddy Ricch,398544,839964.0,43961539,45162699,True,21,495307,1201160,2.7322974293506874,superstar,5473383,5336422,0.11815994433813622,0.12450389873748506,-136961,-2.502309814606433,-0.0063439543993488445,-5.095386139453347
246,2021-01-08T00:00:00.000Z,47,Blame It On Me,32512308,['Morgan Wallen'],[212715],485884,5,,Morgan Wallen,,212715,,9672494,10403805,False,47,485884,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
247,2021-01-08T00:00:00.000Z,48,Save Your Tears,28793673,['The Weeknd'],[3852],464130,48,,The Weeknd,,3852,,65395895,65846267,False,17,582465,450372,0.6886854289554413,superstar,27448629,27109569,0.41171003665249545,0.419730152787113,-339060,-1.2352529519780386,-0.008020116134617561,-1.9107791235301985
248,2021-01-08T00:00:00.000Z,49,Come & Go (with Marshmello),30053338,"['Juice WRLD', 'Marshmello']","[921966, 3907]",461256,157,-2.42857142857143,Juice WRLD,Marshmello,921966,3907.0,38522755,37776642,True,23,461256,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
249,2021-01-08T00:00:00.000Z,50,champagne problems,32235123,['Taylor Swift'],[2762],453599,32,0.285714285714286,Taylor Swift,,2762,,51023330,51468521,False,29,453599,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
250,2021-01-08T00:00:00.000Z,51,Tyler Herro,31747497,['Jack Harlow'],[152627],450380,32,-3.28571428571429,Jack Harlow,,152627,,19852628,20759441,False,27,462030,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
251,2021-01-08T00:00:00.000Z,52,All Girls Are The Same,19043811,['Juice WRLD'],[921966],447423,756,-1.85714285714286,Juice WRLD,,921966,,38522755,37776642,False,26,454635,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
252,2021-01-08T00:00:00.000Z,53,Cry Baby (feat. DaBaby),32021354,"['Megan Thee Stallion', 'DaBaby']","[788785, 398544]",443174,38,-0.571428571428571,Megan Thee Stallion,DaBaby,788785,398544.0,32152983,32370893,True,36,449907,217910,0.6777287196027815,comfortable,3014129,2859279,0.08832870319641785,0.09374337056067239,-154850,-5.137470891259134,-0.005414667364254541,-5.776053636507631
253,2021-01-08T00:00:00.000Z,54,Me On Whiskey,32512357,['Morgan Wallen'],[212715],436671,1,,Morgan Wallen,,212715,,9672494,10403805,False,54,436671,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
254,2021-01-08T00:00:00.000Z,55,Somethin’ Country,32512358,['Morgan Wallen'],[212715],436292,5,,Morgan Wallen,,212715,,9672494,10403805,False,55,436292,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
255,2021-01-08T00:00:00.000Z,56,Reminds Me Of You,32198060,"['Juice WRLD', 'The Kid LAROI']","[921966, 1333786]",434206,36,-2.0,Juice WRLD,The Kid LAROI,921966,1333786.0,38522755,37776642,True,25,434255,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
256,2021-01-08T00:00:00.000Z,57,Blueberry Faygo,28404303,['Lil Mosey'],[855069],433788,325,-5.85714285714286,Lil Mosey,,855069,,17224638,17194576,False,30,448311,-30062,-0.17452906702596593,comfortable,3194896,3155649,0.18352583977645043,0.1854840722922595,-39247,-1.228428092808029,-0.0019582325158090663,-1.055741601749805
257,2021-01-08T00:00:00.000Z,58,On Me,32158735,['Lil Baby'],[731530],432935,39,0.714285714285714,Lil Baby,,731530,,19924968,19423791,False,45,446651,-501177,-2.5153214800646104,comfortable,5897220,5803940,0.29880572747101736,0.2959713661773509,-93280,-1.5817622540790406,0.002834361293666432,0.957647129948387
258,2021-01-08T00:00:00.000Z,59,Country A$$ Shit,32511110,['Morgan Wallen'],[212715],432410,5,,Morgan Wallen,,212715,,9672494,10403805,False,59,432410,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
259,2021-01-08T00:00:00.000Z,60,Hello (feat. A Boogie Wit da Hoodie),30283164,"['Pop Smoke', 'A Boogie Wit da Hoodie']","[1401297, 195737]",431110,128,-3.14285714285714,Pop Smoke,A Boogie Wit da Hoodie,1401297,195737.0,38742767,39465155,True,35,431110,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
260,2021-01-08T00:00:00.000Z,61,Monster (Shawn Mendes & Justin Bieber),32011803,"['Shawn Mendes', 'Justin Bieber']","[4934, 3479]",430469,39,-2.57142857142857,Shawn Mendes,Justin Bieber,4934,3479.0,54590555,53912500,True,28,430469,-678055,-1.2420738349335338,superstar,30788429,30639000,0.5683097611871087,0.5639882027211484,-149429,-0.48534142485802056,0.0043215584659603845,0.7662497983308145
261,2021-01-08T00:00:00.000Z,62,Vibez,32506217,['ZAYN'],[207124],429279,2,,ZAYN,,207124,,20584742,21269592,False,62,429279,684850,3.3269787884638053,comfortable,14025416,13910043,0.653987297922781,0.681350099019944,-115373,-0.8225994865321641,-0.027362801097163048,-4.015967875622501
262,2021-01-08T00:00:00.000Z,63,you broke me first,29094941,['Tate McRae'],[550577],428591,178,-0.714285714285714,Tate McRae,,550577,,22093352,22598964,False,31,493110,505612,2.2885255256875463,comfortable,1055908,1024453,0.04533185680547126,0.04779301936618762,-31455,-2.978952711789285,-0.002461162560716358,-5.149627693239172
263,2021-01-08T00:00:00.000Z,64,Heather,28789080,['Conan Gray'],[562618],425671,186,0.142857142857143,Conan Gray,,562618,,19517397,18949766,False,31,508663,-567631,-2.908333524188702,comfortable,2464991,2382214,0.1257120536475226,0.1262971184118456,-82777,-3.358105567119718,-0.00058506476432299,-0.4632447451533589
264,2021-01-08T00:00:00.000Z,65,Silverado For Sale,32512430,['Morgan Wallen'],[212715],424314,5,,Morgan Wallen,,212715,,9672494,10403805,False,65,424314,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
265,2021-01-08T00:00:00.000Z,66,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",32157551,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","[152627, 4234, 398544, 1465]",421674,32,-5.28571428571429,Jack Harlow,Tory Lanez,152627,4234.0,19852628,20759441,True,32,426623,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
266,2021-01-08T00:00:00.000Z,67,Lucid Dreams,19173542,['Juice WRLD'],[921966],418166,762,-3.85714285714286,Juice WRLD,,921966,,38522755,37776642,False,39,430482,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
267,2021-01-08T00:00:00.000Z,68,my ex's best friend (with blackbear),30778891,"['Machine Gun Kelly', 'blackbear']","[3991, 169796]",417799,108,-3.0,Machine Gun Kelly,blackbear,3991,169796.0,17699405,17397372,True,37,417799,-302033,-1.706458493943723,comfortable,2938354,2891581,0.16620791921906367,0.16601428127103707,-46773,-1.5918095641301218,0.00019363794802659817,0.11663933159488994
268,2021-01-08T00:00:00.000Z,69,Bang!,28457034,['AJR'],[3724],407214,124,0.428571428571429,AJR,,3724,,8094689,9122282,False,54,407214,1027593,12.694656953466648,indie,1573100,1540018,0.1688193809399885,0.19433729943176323,-33082,-2.102981374356366,-0.025517918491774733,-13.13073638791339
269,2021-01-08T00:00:00.000Z,70,Lonely (with benny blanco),31666678,"['Justin Bieber', 'benny blanco']","[3479, 1118101]",407161,87,-1.28571428571429,Justin Bieber,benny blanco,3479,1118101.0,78265852,76291592,True,41,416049,-1974260,-2.5225049616785618,superstar,41222799,40838017,0.5352885675789804,0.5267022327949614,-384782,-0.9334203628433867,0.008586334784018934,1.6302066422721024
270,2021-01-08T00:00:00.000Z,71,The Box,27599255,['Roddy Ricch'],[839964],402546,401,-6.28571428571429,Roddy Ricch,,839964,,23932440,23587642,False,42,414762,-344798,-1.4407139430831124,comfortable,5227857,5101900,0.21629546522708798,0.21844229004648083,-125957,-2.409342872232351,-0.0021468248193928507,-0.982788094254113
271,2021-01-08T00:00:00.000Z,72,pov,31826434,['Ariana Grande'],[3963],401524,72,-2.71428571428571,Ariana Grande,,3963,,82104441,78702058,False,40,401524,-3402383,-4.143969508299801,superstar,55807542,55189850,0.7012504044049267,0.6797140485981751,-617692,-1.1068253104571422,0.021536355806751617,3.1684435316833084
272,2021-01-08T00:00:00.000Z,73,Robbery,22424919,['Juice WRLD'],[921966],398584,675,-3.28571428571429,Juice WRLD,,921966,,38522755,37776642,False,45,403954,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
273,2021-01-08T00:00:00.000Z,74,SO DONE,31745264,['The Kid LAROI'],[1333786],393049,66,-1.42857142857143,The Kid LAROI,,1333786,,22289728,25402971,False,43,393049,3113243,13.967164606046337,comfortable,1098854,1010441,0.03977648913585738,0.04929867246473353,-88413,-8.045927848467585,-0.009522183328876152,-19.31529360286116
274,2021-01-08T00:00:00.000Z,75,Heat Waves,29681793,['Glass Animals'],[3656],392954,43,-2.28571428571429,Glass Animals,,3656,,9529001,10297856,False,44,392954,768855,8.06857927709316,indie,1440921,1421048,0.13799454954507034,0.15121427734134985,-19873,-1.3791873392087421,-0.013219727796279501,-8.742380698905434
275,2021-01-08T00:00:00.000Z,76,Whatcha Think Of Country Now,32511564,['Morgan Wallen'],[212715],388347,1,,Morgan Wallen,,212715,,9672494,10403805,False,76,388347,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
276,2021-01-08T00:00:00.000Z,77,Forever After All,31745083,['Luke Combs'],[207759],385709,80,-3.28571428571429,Luke Combs,,207759,,9774596,10034112,False,38,403330,259516,2.6550048718126047,comfortable,4122633,4054114,0.40403316207752116,0.42177016830158504,-68519,-1.6620203641701796,-0.017737006224063878,-4.205372394043076
277,2021-01-08T00:00:00.000Z,78,Circles,25021708,['Post Malone'],[135326],385118,482,-8.0,Post Malone,,135326,,41429625,41985593,False,46,385118,555968,1.341957596768013,superstar,30435655,30228340,0.7199693475807285,0.7346350588497965,-207315,-0.6811583322258056,-0.014665711269068016,-1.9963260795135245
278,2021-01-08T00:00:00.000Z,79,Quittin’ Time,32511137,['Morgan Wallen'],[212715],384311,1,,Morgan Wallen,,212715,,9672494,10403805,False,79,384311,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
279,2021-01-08T00:00:00.000Z,80,Watermelon Sugar,27222889,['Harry Styles'],[558681],378920,394,-8.71428571428571,Harry Styles,,558681,,38114138,38888937,False,48,378920,774799,2.032838837913637,comfortable,11738818,11484078,0.2953044975232931,0.30799117115019103,-254740,-2.1700651632898644,-0.01268667362689796,-4.119167955211073
280,2021-01-08T00:00:00.000Z,81,Sunflower - Spider-Man: Into the Spider-Verse,21815071,"['Post Malone', 'Swae Lee']","[135326, 426751]",371392,482,-5.71428571428571,Post Malone,Swae Lee,135326,426751.0,41429625,41985593,True,51,374007,555968,1.341957596768013,superstar,30435655,30228340,0.7199693475807285,0.7346350588497965,-207315,-0.6811583322258056,-0.014665711269068016,-1.9963260795135245
281,2021-01-08T00:00:00.000Z,82,Put Your Records On,31381561,['Ritt Momney'],[531390],371319,117,-7.28571428571429,Ritt Momney,,531390,,12324801,12623878,False,47,371319,299077,2.42662741572866,comfortable,76057,74201,0.0058778293009485675,0.00617105298495286,-1856,-2.440275056865246,-0.0002932236840042929,-4.751598871688067
282,2021-01-08T00:00:00.000Z,83,Tequila Shots,32233319,['Kid Cudi'],[3213],367559,33,-6.57142857142857,Kid Cudi,,3213,,23060329,23586603,False,49,367559,526274,2.2821617159061347,comfortable,4457070,4411155,0.18701951272932352,0.1932786821905273,-45915,-1.0301610699405663,-0.0062591694612037785,-3.23841687570785
283,2021-01-08T00:00:00.000Z,84,it’s time to go - bonus track,32506252,['Taylor Swift'],[2762],362471,2,,Taylor Swift,,2762,,51023330,51468521,False,84,362471,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
284,2021-01-08T00:00:00.000Z,85,Dynamite,31077815,['BTS'],[206557],359797,53,-5.28571428571429,BTS,,206557,,31284870,31182809,False,55,359797,-102061,-0.32623117820211495,comfortable,27329724,26843510,0.8608432293575604,0.8735763965137141,-486214,-1.7790666308960894,-0.01273316715615369,-1.4575905675759402
285,2021-01-08T00:00:00.000Z,86,Someone You Loved,21918634,['Lewis Capaldi'],[550208],358567,604,-1.28571428571429,Lewis Capaldi,,550208,,29667604,29775254,False,52,361449,107650,0.36285370399308287,comfortable,6434141,6295365,0.2114294306271913,0.21687430505004718,-138776,-2.1568691143075664,-0.005444874422855878,-2.5106129661600005
286,2021-01-08T00:00:00.000Z,87,Runnin,31530139,"['21 Savage', 'Metro Boomin']","[5730, 50780]",358472,101,-4.42857142857143,21 Savage,Metro Boomin,5730,50780.0,18450741,18515272,True,56,359002,64531,0.34974747084683483,comfortable,8978856,8919607,0.4817432333697285,0.4866393170875901,-59249,-0.6598724826414412,-0.004896083717861599,-1.0061011401962727
287,2021-01-08T00:00:00.000Z,88,Daddy Issues,15796704,['The Neighbourhood'],[4298],355120,117,3.28571428571429,The Neighbourhood,,4298,,15633712,16710777,False,57,359758,1077065,6.889374705124412,comfortable,5171443,5080547,0.30402817295688883,0.3307879152436734,-90896,-1.7576525546158006,-0.02675974228678457,-8.089697674436543
288,2021-01-08T00:00:00.000Z,89,Need A Boat,32512356,['Morgan Wallen'],[212715],354927,1,,Morgan Wallen,,212715,,9672494,10403805,False,89,354927,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
289,2021-01-08T00:00:00.000Z,90,LA NOCHE DE ANOCHE,32087490,"['Bad Bunny', 'ROSALÍA']","[214945, 612801]",354510,46,-1.71428571428571,Bad Bunny,ROSALÍA,214945,612801.0,50180625,50702157,True,66,356713,521532,1.0393094944512948,superstar,28617562,28216849,0.5565216682990429,0.5702910635329871,-400713,-1.4002345832255034,-0.01376939523394416,-2.4144504647577567
290,2021-01-08T00:00:00.000Z,91,Still Trappin' (with King Von),32390356,"['Lil Durk', 'King Von']","[4449, 1136101]",350577,20,1.28571428571429,Lil Durk,King Von,4449,1136101.0,18230130,18725108,True,58,350577,494978,2.7151644009121165,comfortable,2073783,2038923,0.10888711563105537,0.11375579877927365,-34860,-1.6809859083616752,-0.0048686831482182835,-4.2799428253018075
291,2021-01-08T00:00:00.000Z,92,Heartless - Wallen Album Mix,31156908,['Morgan Wallen'],[212715],349181,5,,Morgan Wallen,,212715,,9672494,10403805,False,92,349181,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
292,2021-01-08T00:00:00.000Z,93,Afterglow,32367859,['Ed Sheeran'],[3648],340777,21,-3.57142857142857,Ed Sheeran,,3648,,53947470,58405811,False,50,355067,4458341,8.264226292725127,superstar,74512339,73992155,1.2668628982825014,1.381201731981129,-520184,-0.6981179318501866,-0.11433883369862752,-8.278213895274039
293,2021-01-08T00:00:00.000Z,94,PRACTICE,30695866,['DaBaby'],[398544],337511,86,-2.71428571428571,DaBaby,,398544,,43961539,45162699,False,75,349650,1201160,2.7322974293506874,superstar,5473383,5336422,0.11815994433813622,0.12450389873748506,-136961,-2.502309814606433,-0.0063439543993488445,-5.095386139453347
294,2021-01-08T00:00:00.000Z,95,Martin & Gina,29427847,['Polo G'],[1120779],337357,162,-2.28571428571429,Polo G,,1120779,,13991170,13676182,False,60,337357,-314988,-2.2513342343778255,comfortable,2803350,2726828,0.19938517928468633,0.20036565919790839,-76522,-2.729662724954073,-0.0009804799132220599,-0.4893452885824135
295,2021-01-08T00:00:00.000Z,96,Prisoner (feat. Dua Lipa),32011799,"['Miley Cyrus', 'Dua Lipa']","[2619, 5381]",336632,46,-3.71428571428571,Miley Cyrus,Dua Lipa,2619,5381.0,44232758,43646716,True,62,336632,-586042,-1.3249049494042402,superstar,13767139,13646526,0.31265871182610855,0.31124306108156313,-120613,-0.8760934279809335,0.0014156507445454158,0.4548376884696029
296,2021-01-08T00:00:00.000Z,97,Sofia,24684205,['Clairo'],[601559],335477,116,1.57142857142857,Clairo,,601559,,13705195,13549341,False,67,335477,-155854,-1.137189219124573,comfortable,2091188,2042880,0.1507733844767801,0.15258360059816733,-48308,-2.310074464849645,-0.001810216121387237,-1.1863765924324237
297,2021-01-08T00:00:00.000Z,98,Moonwalking in Calabasas Remix,31066749,"['DDG', 'Blueface']","[38708, 1110871]",334613,90,-1.14285714285714,DDG,Blueface,38708,1110871.0,5686683,6062167,True,73,334613,375484,6.602864974186182,indie,307601,296696,0.048942234682746284,0.05409146245711252,-10905,-3.545177031284034,-0.005149227774366237,-9.519483372165993
298,2021-01-08T00:00:00.000Z,99,Hayloft,11176560,['Mother Mother'],[46684],333250,18,0.285714285714286,Mother Mother,,46684,,4435840,4944494,False,61,333250,508654,11.466914947338045,indie,935632,860804,0.17409344616456204,0.21092555186841724,-74828,-7.99758879559485,-0.0368321057038552,-17.462135515393772
299,2021-01-08T00:00:00.000Z,100,Dreams - 2004 Remastered Edition,16026997,['Fleetwood Mac'],[100],332517,140,-10.5714285714286,Fleetwood Mac,,100,,22577004,23177557,False,71,339842,600553,2.6600207892951606,comfortable,5832636,5768012,0.24886194865144762,0.25834410978533734,-64624,-1.1079724501923316,-0.009482161133889722,-3.6703608771141005
300,2021-01-08T00:00:00.000Z,101,right where you left me - bonus track,32507087,['Taylor Swift'],[2762],331312,2,,Taylor Swift,,2762,,51023330,51468521,False,101,331312,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
301,2021-01-08T00:00:00.000Z,102,Wonder,31523931,['Shawn Mendes'],[4934],330334,38,2.57142857142857,Shawn Mendes,,4934,,54590555,53912500,False,63,334694,-678055,-1.2420738349335338,superstar,30788429,30639000,0.5683097611871087,0.5639882027211484,-149429,-0.48534142485802056,0.0043215584659603845,0.7662497983308145
302,2021-01-08T00:00:00.000Z,103,Dead Man Walking,31385768,['Brent Faiyaz'],[207300],328635,30,2.57142857142857,Brent Faiyaz,,207300,,6771904,7206089,False,69,332758,434185,6.4115646057593265,indie,1207077,1171286,0.16254115096274832,0.17824780150456948,-35791,-2.9650966756884607,-0.01570665054182116,-8.8116938381529
303,2021-01-08T00:00:00.000Z,104,Before You Go,27430934,['Lewis Capaldi'],[550208],327255,413,-0.857142857142857,Lewis Capaldi,,550208,,29667604,29775254,False,70,340069,107650,0.36285370399308287,comfortable,6434141,6295365,0.2114294306271913,0.21687430505004718,-138776,-2.1568691143075664,-0.005444874422855878,-2.5106129661600005
304,2021-01-08T00:00:00.000Z,105,Life Is Good (feat. Drake),28145374,"['Future', 'Drake']","[3870, 3380]",325755,240,-8.71428571428571,Future,Drake,3870,3380.0,28960782,28771804,True,72,329899,-188978,-0.6525307224093603,comfortable,9723814,9675034,0.3362678961666776,0.33575799161776776,-48780,-0.501655009032464,0.0005099045489098675,0.1518666901874821
